SALE_DATE,SHIP_DATE,STORE_ID,PRODUCT_ID,CLIENT_ID,SALE_NUM,UNIT_COST,UNIT_PRICE,QUANTITY,DESCOUNT_VALUE,INCOME,PRODUCT,MANUFACTURER,BRAND,CLASS,COLOR,COST,PROFIT,PRODUCT_LEAD_TIME
2009-07-07,2009-07-19,307,1203,19128,200907074CS718,324.69,980.0,16,0.0,15680.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,5195.04,10484.96,12
2009-07-20,2009-07-24,307,384,19130,200907203CS720,348.58,758.0,13,0.0,9854.0,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,4531.54,5322.46,4
2009-07-21,2009-07-25,307,384,19130,200907213CS720,348.58,758.0,19,0.0,14402.0,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,6623.0199999999995,7778.9800000000005,4
2009-07-22,2009-07-26,307,366,19130,200907223CS720,348.58,758.0,7,0.0,5306.0,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,2440.06,2865.94,4
2009-07-23,2009-07-27,307,1203,19130,200907234CS720,324.69,980.0,7,0.0,6860.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2272.83,4587.17,4
2008-05-17,2008-05-21,199,2496,18840,200805175CS609,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,4
2008-06-02,2008-06-08,306,2496,19052,200806025CS576,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,6
2008-06-09,2008-06-16,306,2496,19053,200806095CS586,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,610.8,588.0,7
2008-06-13,2008-06-23,199,2496,18846,200806135CS618,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,10
2008-06-21,2008-06-28,306,2496,19053,200806215CS586,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,7
2008-06-21,2008-07-03,199,2496,18848,200806215CS620,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,12
2008-06-26,2008-07-03,306,2496,19053,200806265CS586,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,610.8,588.0,7
2008-06-27,2008-07-04,306,2496,19053,200806275CS586,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,610.8,588.0,7
2008-07-01,2008-07-09,306,2496,19054,200807015CS588,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,610.8,588.0,8
2008-07-05,2008-07-13,306,2496,19054,200807055CS588,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,610.8,588.0,8
2008-07-06,2008-07-14,306,2496,19054,200807065CS588,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,8
2008-07-23,2008-08-01,306,2496,19055,200807235CS608,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,610.8,588.0,9
2008-10-19,2008-10-30,307,2496,19107,200810195CS646,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,610.8,588.0,11
2008-10-27,2008-11-07,307,2496,19107,200810275CS646,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,11
2008-10-30,2008-11-11,307,2496,19108,200810305CS648,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,610.8,588.0,12
2008-10-30,2008-11-10,307,2496,19107,200810305CS646,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,610.8,588.0,11
2009-04-02,2009-04-14,199,2496,18928,200904025CS837,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,12
2009-05-09,2009-05-13,199,2496,18940,200905095CS849,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,4
2009-06-04,2009-06-08,199,2496,18950,200906045CS860,5.09,9.99,480,0.0,4795.2,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,2443.2,2352.0,4
2009-06-30,2009-07-04,306,2496,19070,200906305CS757,5.09,9.99,1440,0.0,14385.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,7329.599999999999,7056.000000000001,4
2009-07-04,2009-07-16,307,2496,19128,200907045CS718,5.09,9.99,288,0.0,2877.12,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1465.92,1411.1999999999998,12
2009-07-28,2009-08-01,307,2496,19130,200907285CS720,5.09,9.99,288,0.0,2877.12,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1465.92,1411.1999999999998,4
2009-09-13,2009-09-22,307,2496,19135,200909135CS725,5.09,9.99,480,0.0,4795.2,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,2443.2,2352.0,9
2009-09-17,2009-09-26,307,2496,19135,200909175CS725,5.09,9.99,480,0.0,4795.2,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,2443.2,2352.0,9
2009-09-20,2009-09-29,307,2496,19135,200909205CS725,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,9
2009-10-14,2009-10-25,307,2496,19137,200910145CS727,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,11
2009-10-18,2009-10-30,307,2496,19138,200910185CS728,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,12
2009-10-20,2009-11-01,307,2496,19138,200910205CS728,5.09,9.99,720,0.0,7192.8,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,3664.7999999999997,3528.0000000000005,12
2009-10-26,2009-11-07,307,2496,19138,200910265CS728,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,12
2009-10-28,2009-11-10,307,2496,19139,200910285CS729,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 Silver,"Contoso, Ltd",Contoso,Economy,Silver,1221.6,1176.0,13
2008-05-19,2008-05-25,306,2497,19052,200805195CS576,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,610.8,588.0,6
2008-07-19,2008-07-27,306,2497,19054,200807195CS588,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,610.8,588.0,8
2008-08-04,2008-08-11,307,2497,19103,200808045CS628,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,610.8,588.0,7
2009-07-16,2009-07-29,307,2497,19129,200907165CS719,5.09,9.99,288,0.0,2877.12,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,1465.92,1411.1999999999998,13
2009-07-18,2009-07-31,307,2497,19129,200907185CS719,5.09,9.99,1152,0.0,11508.48,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,5863.68,5644.799999999999,13
2009-07-26,2009-07-30,307,2497,19130,200907265CS720,5.09,9.99,576,0.0,5754.24,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,2931.84,2822.3999999999996,4
2009-10-06,2009-10-17,307,2497,19137,200910065CS727,5.09,9.99,480,0.0,4795.2,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,2443.2,2352.0,11
2008-05-08,2008-05-20,199,2497,18838,200805085CS606,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,610.8,588.0,12
2008-06-09,2008-06-18,199,2497,18845,200806095CS617,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,610.8,588.0,9
2008-06-14,2008-06-24,199,2497,18846,200806145CS618,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,610.8,588.0,10
2008-10-01,2008-10-11,199,2497,18876,200810015CS707,5.09,9.99,16,0.0,159.84,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,81.44,78.4,10
2008-10-26,2008-10-31,199,2497,18881,200810265CS786,5.09,9.99,120,0.0,1198.8,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,610.8,588.0,5
2009-05-06,2009-05-10,199,2497,18940,200905065CS849,5.09,9.99,480,0.0,4795.2,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,2443.2,2352.0,4
2009-06-04,2009-06-08,199,2497,18950,200906045CS860,5.09,9.99,720,0.0,7192.8,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,3664.7999999999997,3528.0000000000005,4
2009-10-18,2009-10-26,199,2497,19004,200910185CS919,5.09,9.99,48,0.0,479.52,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,244.32,235.2,8
2009-10-18,2009-10-27,199,2497,19005,200910185CS920,5.09,9.99,428,0.0,4275.72,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,2178.52,2097.2000000000003,9
2008-05-10,2008-05-23,199,2497,18839,200805105CS607,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,1221.6,1176.0,13
2008-10-22,2008-11-02,307,2497,19107,200810225CS646,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,1221.6,1176.0,11
2009-06-19,2009-06-29,199,2497,18956,200906195CS867,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,1221.6,1176.0,10
2009-06-28,2009-07-11,199,2497,18959,200906285CS870,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,1221.6,1176.0,13
2009-09-16,2009-09-25,307,2497,19135,200909165CS725,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,1221.6,1176.0,9
2009-10-13,2009-10-20,199,2497,19003,200910135CS918,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,1221.6,1176.0,7
2009-10-14,2009-10-25,307,2497,19137,200910145CS727,5.09,9.99,240,0.0,2397.6,Headphone Adapter for Contoso Phone E130 White,"Contoso, Ltd",Contoso,Economy,White,1221.6,1176.0,11
2008-01-17,2008-01-26,199,384,18815,200801173CS559,348.58,758.0,15,568.5,10801.5,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5228.7,5572.8,9
2008-02-11,2008-02-19,307,384,19094,200802113CS549,348.58,758.0,11,1667.6,6670.4,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,3834.3799999999997,2836.02,8
2008-02-12,2008-02-20,307,384,19094,200802123CS549,348.58,758.0,15,2274.0,9096.0,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5228.7,3867.3,8
2008-03-07,2008-03-15,199,384,18824,200803073CS579,348.58,758.0,2,75.8,1440.2,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,697.16,743.0400000000001,8
2008-09-25,2008-10-03,199,384,18874,200809253CS695,348.58,758.0,23,1743.4,15690.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,8017.339999999999,7673.260000000001,8
2008-11-26,2008-12-01,199,384,18891,200811263CS798,348.58,758.0,17,2577.2,10308.8,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5925.86,4382.94,5
2009-01-10,2009-01-17,307,384,19113,200901103CS680,348.58,758.0,12,1364.4,7731.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,4182.96,3548.6400000000003,7
2009-02-26,2009-03-09,307,384,19117,200902263CS706,348.58,758.0,12,1819.2,7276.8,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,4182.96,3093.84,11
2009-02-27,2009-03-06,306,384,19063,200902273CS740,348.58,758.0,12,636.72,8459.28,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,4182.96,4276.320000000001,7
2009-03-09,2009-03-21,307,384,19118,200903093CS708,348.58,758.0,17,2577.2,10308.8,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5925.86,4382.94,12
2009-03-16,2009-03-28,307,384,19118,200903163CS708,348.58,758.0,11,1667.6,6670.4,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,3834.3799999999997,2836.02,12
2009-03-24,2009-04-06,307,384,19119,200903243CS709,348.58,758.0,15,2274.0,9096.0,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5228.7,3867.3,13
2009-04-10,2009-04-14,307,384,19120,200904103CS710,348.58,758.0,11,1667.6,6670.4,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,3834.3799999999997,2836.02,4
2009-06-11,2009-06-21,307,384,19126,200906113CS716,348.58,758.0,22,1667.6,15008.4,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,7668.759999999999,7339.64,10
2009-08-01,2009-08-09,199,384,18974,200908013CS886,348.58,758.0,15,1137.0,10233.0,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5228.7,5004.3,8
2009-11-10,2009-11-20,306,384,19076,200911103CS767,348.58,758.0,32,4851.2,19404.8,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,11154.56,8250.24,10
2009-12-25,2010-01-02,199,384,19034,200912253CS950,348.58,758.0,15,2274.0,9096.0,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5228.7,3867.3,8
2008-06-28,2008-07-03,307,384,19101,200806283CS599,348.58,758.0,14,1061.2,9550.8,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,4880.12,4670.679999999999,5
2008-12-23,2008-12-28,307,384,19111,200812233CS669,348.58,758.0,14,1591.8,9020.2,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,4880.12,4140.080000000001,5
2008-04-23,2008-04-28,306,384,19051,200804233CS567,348.58,758.0,16,848.96,11279.04,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5577.28,5701.760000000001,5
2008-07-23,2008-08-02,199,384,18856,200807233CS645,348.58,758.0,16,1212.8,10915.2,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5577.28,5337.920000000001,10
2008-11-16,2008-11-29,307,384,19109,200811163CS655,348.58,758.0,16,1819.2,10308.8,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5577.28,4731.5199999999995,13
2009-02-18,2009-02-24,306,384,19062,200902183CS737,348.58,758.0,16,848.96,11279.04,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5577.28,5701.760000000001,6
2009-03-09,2009-03-16,306,384,19063,200903093CS740,348.58,758.0,16,848.96,11279.04,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5577.28,5701.760000000001,7
2009-07-22,2009-08-04,199,384,18969,200907223CS880,348.58,758.0,16,1212.8,10915.2,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5577.28,5337.920000000001,13
2009-09-22,2009-10-01,199,384,18995,200909223CS908,348.58,758.0,16,1212.8,10915.2,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,5577.28,5337.920000000001,9
2009-03-21,2009-04-02,307,384,19118,200903213CS708,348.58,758.0,10,1516.0,6064.0,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,3485.7999999999997,2578.2000000000003,12
2009-10-04,2009-10-13,306,384,19075,200910043CS765,348.58,758.0,10,1516.0,6064.0,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,3485.7999999999997,2578.2000000000003,9
2008-03-07,2008-03-16,199,384,18825,200803073CS580,348.58,758.0,7,265.3,5040.7,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2440.06,2600.64,9
2009-01-14,2009-01-21,307,384,19113,200901143CS680,348.58,758.0,7,795.9,4510.1,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2440.06,2070.0400000000004,7
2009-02-04,2009-02-10,306,384,19062,200902043CS737,348.58,758.0,7,371.42,4934.58,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2440.06,2494.52,6
2009-09-02,2009-09-13,199,384,18987,200909023CS900,348.58,758.0,7,530.6,4775.4,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2440.06,2335.3399999999997,11
2009-12-29,2010-01-07,307,384,19145,200912293CS735,348.58,758.0,7,795.9,4510.1,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2440.06,2070.0400000000004,9
2008-11-05,2008-11-17,307,384,19108,200811053CS648,348.58,758.0,9,1023.3,5798.7,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,3137.22,2661.48,12
2008-11-27,2008-12-10,307,384,19109,200811273CS655,348.58,758.0,9,1023.3,5798.7,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,3137.22,2661.48,13
2009-01-13,2009-01-20,307,384,19113,200901133CS680,348.58,758.0,9,1023.3,5798.7,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,3137.22,2661.48,7
2009-01-17,2009-01-24,307,384,19113,200901173CS680,348.58,758.0,9,1023.3,5798.7,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,3137.22,2661.48,7
2009-11-11,2009-11-19,199,384,19014,200911113CS929,348.58,758.0,9,1364.4,5457.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,3137.22,2320.3800000000006,8
2009-11-13,2009-11-22,199,384,19015,200911133CS930,348.58,758.0,9,1364.4,5457.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,3137.22,2320.3800000000006,9
2008-08-17,2008-08-24,199,1202,18863,200808174CS670,330.66,998.0,24,2395.2,21556.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,7935.84,13620.96,7
2008-12-16,2008-12-27,199,1203,18897,200812164CS805,324.69,980.0,32,6272.0,25088.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,10390.08,14697.92,11
2009-02-03,2009-02-09,306,1202,19062,200902034CS737,330.66,998.0,24,1676.64,22275.36,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,7935.84,14339.52,6
2008-09-05,2008-09-17,199,1202,18868,200809054CS688,330.66,998.0,20,1996.0,17964.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,6613.200000000001,11350.8,12
2008-09-11,2008-09-15,199,1202,18870,200809114CS690,330.66,998.0,20,1996.0,17964.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,6613.200000000001,11350.8,4
2008-09-25,2008-10-03,199,1203,18874,200809254CS695,324.69,980.0,21,2058.0,18522.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,6818.49,11703.51,8
2008-08-16,2008-08-22,199,1203,18862,200808164CS668,324.69,980.0,18,1764.0,15876.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,5844.42,10031.58,6
2008-11-15,2008-11-28,307,1203,19109,200811154CS655,324.69,980.0,17,2499.0,14161.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,5519.73,8641.27,13
2009-01-16,2009-01-23,307,1202,19113,200901164CS680,330.66,998.0,17,2544.9,14421.1,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,5621.22,8799.880000000001,7
2009-07-21,2009-08-03,199,1203,18969,200907214CS880,324.69,980.0,13,1274.0,11466.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4220.97,7245.03,13
2009-07-30,2009-08-06,199,1202,18973,200907304CS885,330.66,998.0,13,1297.4,11676.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4298.58,7378.02,7
2008-03-06,2008-03-19,306,1203,19049,200803064CS555,324.69,980.0,12,823.2,10936.8,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3896.2799999999997,7040.5199999999995,13
2009-03-31,2009-04-13,307,1203,19119,200903314CS709,324.69,980.0,12,2352.0,9408.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3896.2799999999997,5511.72,13
2009-06-18,2009-06-28,307,1202,19126,200906184CS716,330.66,998.0,12,1197.6,10778.4,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3967.92,6810.48,10
2009-09-19,2009-09-27,199,1203,18994,200909194CS907,324.69,980.0,12,1176.0,10584.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3896.2799999999997,6687.72,8
2009-12-03,2009-12-10,199,1203,19023,200912034CS938,324.69,980.0,12,2352.0,9408.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3896.2799999999997,5511.72,7
2008-02-11,2008-02-19,307,1203,19094,200802114CS549,324.69,980.0,11,2156.0,8624.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3571.59,5052.41,8
2008-04-30,2008-05-11,307,1203,19097,200804304CS558,324.69,980.0,11,2156.0,8624.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3571.59,5052.41,11
2009-03-30,2009-04-12,307,1202,19119,200903304CS709,330.66,998.0,11,2195.6,8782.4,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3637.26,5145.139999999999,13
2008-03-12,2008-03-25,306,1202,19049,200803124CS555,330.66,998.0,15,1047.9,13922.1,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4959.900000000001,8962.2,13
2008-12-22,2008-12-27,307,1203,19111,200812224CS669,324.69,980.0,15,2205.0,12495.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4870.35,7624.65,5
2009-03-28,2009-04-10,307,1202,19119,200903284CS709,330.66,998.0,15,2994.0,11976.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4959.900000000001,7016.099999999999,13
2008-02-04,2008-02-12,307,1203,19094,200802044CS549,324.69,980.0,16,3136.0,12544.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,5195.04,7348.96,8
2008-07-23,2008-08-02,199,1203,18856,200807234CS645,324.69,980.0,16,1568.0,14112.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,5195.04,8916.96,10
2008-09-06,2008-09-18,199,1203,18868,200809064CS688,324.69,980.0,16,1568.0,14112.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,5195.04,8916.96,12
2008-11-09,2008-11-21,307,1203,19108,200811094CS648,324.69,980.0,16,2352.0,13328.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,5195.04,8132.96,12
2009-01-06,2009-01-12,307,1203,19112,200901064CS679,324.69,980.0,16,2352.0,13328.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,5195.04,8132.96,6
2009-03-28,2009-04-07,199,1202,18926,200903284CS835,330.66,998.0,16,798.4,15169.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,5290.56,9879.04,10
2008-04-24,2008-05-05,307,1203,19097,200804244CS558,324.69,980.0,10,1960.0,7840.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3246.9,4593.1,11
2009-01-03,2009-01-09,199,1203,18902,200901034CS810,324.69,980.0,10,490.0,9310.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3246.9,6063.1,6
